Partida,Cód. Artículo,Descripción,Descripción depósito,Saldo stock sistema,Saldo stock fisico
2106-00028,IE3313/3M,"Impl SIMPLE Ø3,3 x 13",VENCIDO,0.0,0.0
2106-00029,IHS3713/3M,"Impl HS-IH   Ø3,75 x 13",STOCK,0.0,0.0
2106-00030,IHS5010/3M,Impl HS-IH   Ø5.0 x 10,STOCK,0.0,0.0
2106-00031,IE3710/3M,"Impl SIMPLE Ø3,75 x 10",STOCK,1.0,0.0
2106-00033,IE4208/3M,"Impl SIMPLE Ø4,2 x 8,5",STOCK,0.0,0.0
2106-00034,IHS4215/3M,"Impl HS-IH   Ø4,3 x 15",STOCK,0.0,0.0
2106-00035,IE5010/3M,"Impl SIMPLE Ø 5,0 x 10",STOCK,1.0,0.0
2106-00036,IA5011/2M,"Impl ANATOMIC Ø 5,0 x 11,5 CI",STOCK,0.0,0.0
2106-00037,IHS3510IM,"Impl HS  Ø3,5 x 10",STOCK,0.0,0.0
2106-00038,IHS3708/3M,"Impl HS-IH   Ø3,75 x 8,5",STOCK,0.0,0.0
2106-00041,IHS4311IM,"Impl HS  Ø4,3 x 11,5",STOCK,0.0,0.0
2106-00042,IA4311/2M,"Impl ANATOMIC Ø4,3 x 11,5 CI",STOCK,0.0,0.0
2106-00043,IA3711/3M,"Implante Anat Ø 3,7 x11.5 I.H.",STOCK,0.0,0.0
2106-00044,IA3710/3M,"Implante Anat Ø 3,7 x 10 I.H.",STOCK,0.0,0.0
2106-00045,IHS3708/3M,"Impl HS-IH   Ø3,75 x 8,5",STOCK,0.0,0.0
2106-00061,IA3508/2M,"Impl ANATOMIC Ø3,5 x 8 CI",STOCK,0.0,0.0
2106-00062,IA3511/2M,"Impl ANATOMIC Ø3,5 x 11,5 CI",STOCK,0.0,0.0
2106-00062,IA3511/2M,"Impl ANATOMIC Ø3,5 x 11,5 CI",VENCIDO,1.0,0.0
2106-00063,IHS3511IM,"Impl HS  Ø3,5 x 11,5",STOCK,0.0,0.0
2106-00064,IA4308PS35IM,"Imp AN PS3,5 - Ø4,3 x 8 CI",STOCK,0.0,0.0
2106-00067,IA4311/2M,"Impl ANATOMIC Ø4,3 x 11,5 CI",STOCK,0.0,0.0
2106-00068,IHS4308IM,"Impl HS  Ø4,3 x 8,5",STOCK,0.0,0.0
2106-00069,IS4011/1M,"Impl RAPID Ø4 x 11,5",STOCK,0.0,0.0
2107-00001,IHS4210/3M,"Impl HS-IH   Ø4,3 x 10",STOCK,0.0,0.0
2107-00002,IS4013/1M,Impl RAPID Ø4 x 13,STOCK,0.0,0.0
2107-00003,IA4310/1M,"Impl ANATOMIC Ø4,3 x 10 CE",STOCK,3.0,0.0
2107-00010,IA3508/2M,"Impl ANATOMIC Ø3,5 x 8 CI",STOCK,0.0,0.0
2107-00011,IA4308/2M,"Impl ANATOMIC Ø4,3 x 8 CI",STOCK,0.0,0.0
2107-00012,IA4313/2M,"Impl ANATOMIC Ø4,3 x 13 CI",STOCK,0.0,0.0
2107-00013,IHS3510IM,"Impl HS  Ø3,5 x 10",STOCK,0.0,0.0
2107-00014,IA4311PS35IM,"Imp AN PS3,5 - Ø4,3 x 11,5 CI",STOCK,0.0,0.0
2107-00015,IA4310PS35IM,"Imp AN PS3,5 - Ø4,3 x 10 CI",STOCK,0.0,0.0
2107-00016,IA4313PS35IM,"Imp AN PS3,5 - Ø4,3 x 13 CI",STOCK,0.0,0.0
2107-00028,IHS4313IM,"Impl HS  Ø4,3 x 13",STOCK,0.0,0.0
2107-00029,IA5010/2M,"Impl ANATOMIC Ø 5,0 x 10 CI",STOCK,0.0,0.0
2107-00046,IZ3510/0M,"IMP CERAMIC Monopieza Ø3,5 x10",STOCK,1.0,0.0
2107-00046,IZ3513/0M,"IMP CERAMIC Monopieza Ø3,5 x13",STOCK,0.0,0.0
2107-00047,IHS4310IM,"Impl HS  Ø4,3 x 10",STOCK,0.0,0.0
2107-00048,IHS3515IM,"Impl HS  Ø3,5 x 15",STOCK,0.0,0.0
2107-00049,IHS3710/3M,"Impl HS-IH   Ø3,75 x 10",STOCK,1.0,0.0
2107-00049,IHS4210/3M,"Impl HS-IH   Ø4,3 x 10",STOCK,0.0,0.0
2107-00056,IA3510/2M,"Impl ANATOMIC Ø3,5 x 10 CI",STOCK,0.0,0.0
2107-00057,IE3311/3M,"Impl SIMPLE Ø3,3 x 11,5",STOCK,0.0,0.0
2107-00058,IHS4310IM,"Impl HS  Ø4,3 x 10",STOCK,0.0,0.0
2107-00059,IA4310/2M,"Impl ANATOMIC Ø4,3 x 10 CI",STOCK,0.0,0.0
2107-00062,IA4313/1M,"Impl ANATOMIC Ø4,3 x 13 CE",STOCK,0.0,0.0
2107-00063,IS3708/1M,"Impl RAPID Ø3,75 x 8,5",STOCK,0.0,0.0
2107-00064,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,0.0,0.0
2107-00065,IHS5010/3M,Impl HS-IH   Ø5.0 x 10,STOCK,0.0,0.0
2107-00066,IHS4213/3M,"Impl HS-IH   Ø4,3 x 13",STOCK,0.0,0.0
2107-00067,IHS4308IM,"Impl HS  Ø4,3 x 8,5",STOCK,0.0,0.0
2107-00068,IHS5010IM,Impl HS  Ø5 x 10,STOCK,0.0,0.0
2107-00069,IHS4313IM,"Impl HS  Ø4,3 x 13",STOCK,0.0,0.0
2107-00072,IHS5008IM,"Impl HS  Ø5 x 8,5",STOCK,0.0,0.0
2107-00074,IA4313/2M,"Impl ANATOMIC Ø4,3 x 13 CI",STOCK,0.0,0.0
2107-00083,IS3713/1M,"Impl RAPID Ø3,75 x 13",STOCK,0.0,0.0
2107-00084,IA3708/3M,"Implante Anat Ø 3,7 x 8 I.H.",STOCK,1.0,0.0
2107-00085,IE3310/3M,"Impl SIMPLE Ø3,3 x 10",STOCK,0.0,0.0
2107-00086,IE3310/3M,"Impl SIMPLE Ø3,3 x 10",STOCK,0.0,0.0
2107-00087,IHS4210/3M,"Impl HS-IH   Ø4,3 x 10",STOCK,0.0,0.0
2107-00088,IA3711/3M,"Implante Anat Ø 3,7 x11.5 I.H.",STOCK,0.0,0.0
2107-00089,IA3710/3M,"Implante Anat Ø 3,7 x 10 I.H.",STOCK,0.0,0.0
2107-00090,IA3713/3M,"Implante Anat Ø 3,7 x 13 I.H.",STOCK,0.0,0.0
2107-00092,IZ3510/0M,"IMP CERAMIC Monopieza Ø3,5 x10",STOCK,1.0,0.0
2107-00093,IZ3510/0M,"IMP CERAMIC Monopieza Ø3,5 x10",STOCK,0.0,0.0
2107-00094,IZ3513/0M,"IMP CERAMIC Monopieza Ø3,5 x13",STOCK,1.0,0.0
2107-00094,IZ3513/0M,"IMP CERAMIC Monopieza Ø3,5 x13",VENCIDO,0.0,0.0
2108.00023,IA3710/3M,"Implante Anat Ø 3,7 x 10 I.H.",STOCK,0.0,0.0
2108-000110,IHS3510IM,"Impl HS  Ø3,5 x 10",STOCK,0.0,0.0
2108-00019,IHS3513IM,"Impl HS  Ø3,5 x 13",STOCK,0.0,0.0
2108-00020,IA3513/2M,"Impl ANATOMIC Ø3,5 x 13 CI",STOCK,0.0,0.0
2108-00021,IHS3515IM,"Impl HS  Ø3,5 x 15",STOCK,0.0,0.0
2108-00022,IA4311/3M,"Implante Anat Ø 4,3 x11,5 I.H.",STOCK,1.0,0.0
2108-00023,IA3710/3M,"Implante Anat Ø 3,7 x 10 I.H.",STOCK,0.0,0.0
2108-00024,IE3708/3M,"Impl SIMPLE Ø3,75 x 8,5",STOCK,0.0,0.0
2108-00025,IA4311/2M,"Impl ANATOMIC Ø4,3 x 11,5 CI",STOCK,0.0,0.0
2108-00026,IHS4313IM,"Impl HS  Ø4,3 x 13",STOCK,0.0,0.0
2108-00027,IHS4313IM,"Impl HS  Ø4,3 x 13",STOCK,0.0,0.0
2108-00028,IHS4310IM,"Impl HS  Ø4,3 x 10",STOCK,0.0,0.0
2108-00031,IS3713/1M,"Impl RAPID Ø3,75 x 13",STOCK,1.0,0.0
2108-00032,IA4313/1M,"Impl ANATOMIC Ø4,3 x 13 CE",STOCK,1.0,0.0
2108-00033,IHS5010IM,Impl HS  Ø5 x 10,STOCK,0.0,0.0
2108-00034,IE3311/3M,"Impl SIMPLE Ø3,3 x 11,5",STOCK,0.0,0.0
2108-00035,IA4313/3M,"Implante Anat Ø 4,3 x 13 I.H.",STOCK,0.0,0.0
2108-00036,IA4310/3M,"Implante Anat Ø 4,3 x 10 I.H.",STOCK,0.0,0.0
2108-00037,IE3711/3M,"Impl SIMPLE Ø3,75 x 11,5",STOCK,0.0,0.0
2108-00038,IA3710/3M,"Implante Anat Ø 3,7 x 10 I.H.",STOCK,0.0,0.0
2108-00039,IA3711/3M,"Implante Anat Ø 3,7 x11.5 I.H.",STOCK,0.0,0.0
2108-00040,IE3311/3M,"Impl SIMPLE Ø3,3 x 11,5",STOCK,0.0,0.0
2108-00041,IHS5008IM,"Impl HS  Ø5 x 8,5",STOCK,0.0,0.0
2108-00042,IA3510/2M,"Impl ANATOMIC Ø3,5 x 10 CI",STOCK,0.0,0.0
2108-00043,IHS3710/3M,"Impl HS-IH   Ø3,75 x 10",STOCK,1.0,0.0
2108-00043,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,0.0,0.0
2108-00044,IHS5010/3M,Impl HS-IH   Ø5.0 x 10,STOCK,0.0,0.0
2108-00063,IA5010/3M,Implante Anat Ø 5 x 10 I.H.,STOCK,0.0,0.0
2108-00063,IHS5008/3M,"Impl HS-IH   Ø5.0 x 8,5",STOCK,0.0,0.0
2108-00064,IA5010/3M,Implante Anat Ø 5 x 10 I.H.,STOCK,0.0,0.0
2108-00066,IHS3710/3M,"Impl HS-IH   Ø3,75 x 10",STOCK,0.0,0.0
2108-00067,IA3511/2M,"Impl ANATOMIC Ø3,5 x 11,5 CI",STOCK,0.0,0.0
2108-00068,IA4313/2M,"Impl ANATOMIC Ø4,3 x 13 CI",STOCK,0.0,0.0
2108-00069,IA4310PS35IM,"Imp AN PS3,5 - Ø4,3 x 10 CI",STOCK,0.0,0.0
2108-00070,IA4310/2M,"Impl ANATOMIC Ø4,3 x 10 CI",STOCK,0.0,0.0
2108-00071,IA4311PS35IM,"Imp AN PS3,5 - Ø4,3 x 11,5 CI",STOCK,0.0,0.0
2108-00072,IA3508/2M,"Impl ANATOMIC Ø3,5 x 8 CI",STOCK,0.0,0.0
2108-00073,IA5010/1M,"Impl ANATOMIC Ø 5,1 x 10 CE",STOCK,2.0,0.0
2108-00073,IA5010/2M,"Impl ANATOMIC Ø 5,0 x 10 CI",STOCK,1.0,0.0
2108-00073,IS5010/1M,"Impl RAPID Ø 5,1 x 10",STOCK,0.0,0.0
2108-00074,IA5008/2M,"Impl ANATOMIC Ø 5,0 x 8 CI",STOCK,0.0,0.0
2108-00095,IA4313/2M,"Impl ANATOMIC Ø4,3 x 13 CI",STOCK,0.0,0.0
2108-00096,IA4310/2M,"Impl ANATOMIC Ø4,3 x 10 CI",STOCK,0.0,0.0
2108-00099,IA5008/3M,Implante Anat Ø 5 x 8 I.H.,STOCK,0.0,0.0
2108-00100,IA5010/3M,Implante Anat Ø 5 x 10 I.H.,STOCK,1.0,0.0
2108-00101,IHS3508IM,"Impl HS  Ø3,5 x 8,5",STOCK,0.0,0.0
2108-00101,IHS4308IM,"Impl HS  Ø4,3 x 8,5",STOCK,0.0,0.0
2108-00102,IE3710/3M,"Impl SIMPLE Ø3,75 x 10",STOCK,0.0,0.0
2108-00103,IE3308/3M,"Impl SIMPLE Ø3,3 x 8,5",STOCK,0.0,0.0
2108-00104,IE4210/3M,"Impl SIMPLE Ø4,2 x 10",STOCK,0.0,0.0
2108-00105,IE4211/3M,"Impl SIMPLE Ø4,2 x 11,5",STOCK,0.0,0.0
2108-00106,IA5010/2M,"Impl ANATOMIC Ø 5,0 x 10 CI",STOCK,0.0,0.0
2108-00108,IHS3510IM,"Impl HS  Ø3,5 x 10",STOCK,0.0,0.0
2108-00109,IHS4311IM,"Impl HS  Ø4,3 x 11,5",STOCK,0.0,0.0
2108-00110,IHS3510IM,"Impl HS  Ø3,5 x 10",STOCK,0.0,0.0
2108-00111,IHS5011IM,"Impl HS  Ø5 x 11,5",STOCK,0.0,0.0
2108-00112,IHS5013IM,Impl HS  Ø5 x 13,STOCK,1.0,0.0
2108-00113,IHS5010IM,Impl HS  Ø5 x 10,STOCK,0.0,0.0
2108-00117,IE3710/3M,"Impl SIMPLE Ø3,75 x 10",STOCK,0.0,0.0
2108-00117,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,0.0,0.0
2108-00118,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,0.0,0.0
2108-00119,IS4008/1M,"Impl RAPID Ø4 x 8,5",STOCK,0.0,0.0
2108-00120,IS4010/1M,Impl RAPID Ø4 x 10,STOCK,0.0,0.0
2108-00123,IZ4310/0M,"IMP CERAMIC Monopieza Ø4,3 x10",STOCK,0.0,0.0
2108-00123,IZ4310/0M,"IMP CERAMIC Monopieza Ø4,3 x10",VENCIDO,0.0,0.0
2108-00126,IS3708/1M,"Impl RAPID Ø3,75 x 8,5",STOCK,0.0,0.0
2108-00129,IHS4308IM,"Impl HS  Ø4,3 x 8,5",STOCK,0.0,0.0
2109-00003,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,0.0,0.0
2109-00004,IA5011/3M,"Implante Anat Ø 5 x 11,5 I.H.",STOCK,0.0,0.0
2109-00005,IHS3511IM,"Impl HS  Ø3,5 x 11,5",STOCK,0.0,0.0
2109-000050,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,0.0,0.0
2109-00006,IS3711/1M,"Impl RAPID Ø3,75 x 11,5",STOCK,0.0,0.0
2109-00008,IA4311/2M,"Impl ANATOMIC Ø4,3 x 11,5 CI",STOCK,0.0,0.0
2109-00009,IA5008/2M,"Impl ANATOMIC Ø 5,0 x 8 CI",STOCK,0.0,0.0
2109-00010,IA4313/3M,"Implante Anat Ø 4,3 x 13 I.H.",STOCK,0.0,0.0
2109-00011,IE4206/3M,"Impl SHORTY Ø4,2 x 6,5",STOCK,0.0,0.0
2109-00025,IE5006/3M,"Impl SHORTY Ø 5 x 6,5",STOCK,1.0,0.0
2109-00026,IA4310/2M,"Impl ANATOMIC Ø4,3 x 10 CI",STOCK,0.0,0.0
2109-00028,IE3310/3M,"Impl SIMPLE Ø3,3 x 10",STOCK,0.0,0.0
2109-00029,IE3310/3M,"Impl SIMPLE Ø3,3 x 10",STOCK,0.0,0.0
2109-00030,IA3510/2M,"Impl ANATOMIC Ø3,5 x 10 CI",STOCK,0.0,0.0
2109-00031,IS3710/1M,"Impl RAPID Ø3,75 x 10",STOCK,0.0,0.0
2109-00032,IS3310/1M,"Impl RAPID Ø3,3 x 10",STOCK,0.0,0.0
2109-00033,IS3313/1M,"Impl RAPID Ø3,3 x 13",STOCK,0.0,0.0
210900034,IS3711/1M,"Impl RAPID Ø3,75 x 11,5",STOCK,0.0,0.0
2109-00034,IS3311/1M,"Impl RAPID Ø3,3 x 11,5",STOCK,0.0,0.0
2109-00035,IA4316/2M,"Impl ANATOMIC Ø4,3 x 16 CI",STOCK,0.0,0.0
2109-00036,IA5013/2M,"Impl ANATOMIC Ø 5,0 x 13 CI",STOCK,0.0,0.0
2109-00037,IA4316/2M,"Impl ANATOMIC Ø4,3 x 16 CI",STOCK,0.0,0.0
2109-00038,IHS3710/3M,"Impl HS-IH   Ø3,75 x 10",STOCK,0.0,0.0
2109-00040,IA5011/2M,"Impl ANATOMIC Ø 5,0 x 11,5 CI",STOCK,0.0,0.0
2109-00050,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,0.0,0.0
2109-00051,IS3715/1M,"Impl RAPID Ø3,75 x 15",STOCK,10.0,0.0
2109-00059,IE3713/3M,"Impl SIMPLE Ø3,75 x 13",STOCK,4.0,0.0
2109-00060,IHS4311IM,"Impl HS  Ø4,3 x 11,5",STOCK,0.0,0.0
2109-00061,IA3508/2M,"Impl ANATOMIC Ø3,5 x 8 CI",STOCK,0.0,0.0
2109-00062,IS3307/1M,"Impl RAPID Ø3,3 x 7",STOCK,0.0,0.0
2109-00063,IA3713/3M,"Implante Anat Ø 3,7 x 13 I.H.",STOCK,0.0,0.0
2109-00064,IA3510/2M,"Impl ANATOMIC Ø3,5 x 10 CI",STOCK,0.0,0.0
2109-00065,IA3510/2M,"Impl ANATOMIC Ø3,5 x 10 CI",STOCK,0.0,0.0
2109-00066,IHS4211/3M,"Impl HS-IH   Ø4,3 x 11.5",STOCK,0.0,0.0
2109-00068,IHS5011IM,"Impl HS  Ø5 x 11,5",STOCK,2.0,0.0
2109-00069,IHS5010IM,Impl HS  Ø5 x 10,STOCK,0.0,0.0
2109-00070,IA4311/2M,"Impl ANATOMIC Ø4,3 x 11,5 CI",STOCK,1.0,0.0
2109-00071,IA4316/2M,"Impl ANATOMIC Ø4,3 x 16 CI",STOCK,0.0,0.0
2109-00072,IHS4310IM,"Impl HS  Ø4,3 x 10",STOCK,0.0,0.0
2109-00073,IHS4208/3M,"Impl HS-IH   Ø4,3 x 8,5",STOCK,0.0,0.0
2109-00074,IS5010/1M,"Impl RAPID Ø 5,1 x 10",STOCK,0.0,0.0
2109-00074,IS5011/1M,"Impl RAPID Ø 5,1 x 11,5",STOCK,0.0,0.0
2109-00075,IHS4213/3M,"Impl HS-IH   Ø4,3 x 13",STOCK,0.0,0.0
2109-00084,IHS3511IM,"Impl HS  Ø3,5 x 11,5",STOCK,0.0,0.0
2109-00085,IE4211/3M,"Impl SIMPLE Ø4,2 x 11,5",STOCK,0.0,0.0
2109-00086,IA4308/3M,"Implante Anat Ø 4,3 x 8 I.H.",STOCK,0.0,0.0
2109-00087,IA4311/3M,"Implante Anat Ø 4,3 x11,5 I.H.",STOCK,1.0,0.0
2109-00088,IE4213/3M,"Impl SIMPLE Ø4,2 x 13",STOCK,4.0,0.0
2109-00089,IA4308/3M,"Implante Anat Ø 4,3 x 8 I.H.",STOCK,1.0,0.0
2109-00090,IA4313/2M,"Impl ANATOMIC Ø4,3 x 13 CI",STOCK,0.0,0.0
2109-00090,IA4313/3M,"Implante Anat Ø 4,3 x 13 I.H.",STOCK,0.0,0.0
2109-0080,IA4313/2M,"Impl ANATOMIC Ø4,3 x 13 CI",STOCK,0.0,0.0
2110.00081,IE3313/3M,"Impl SIMPLE Ø3,3 x 13",STOCK,0.0,0.0
2110.00082,IE5008/3M,"Impl SIMPLE Ø 5,0 x 8,5",STOCK,0.0,0.0
2110-00001,IHS4315IM,"Impl HS  Ø4,3 x 15",STOCK,0.0,0.0
2110-00003,IHS4211/3M,"Impl HS-IH   Ø4,3 x 11.5",STOCK,0.0,0.0
2110-00004,IHS4211/3M,"Impl HS-IH   Ø4,3 x 11.5",STOCK,1.0,0.0
2110-000041,IA3508/2M,"Impl ANATOMIC Ø3,5 x 8 CI",STOCK,0.0,0.0
2110-00005,IA4310/2M,"Impl ANATOMIC Ø4,3 x 10 CI",STOCK,0.0,0.0
2110-00009,IA4308/2M,"Impl ANATOMIC Ø4,3 x 8 CI",STOCK,0.0,0.0
2110-00010,IA3511/2M,"Impl ANATOMIC Ø3,5 x 11,5 CI",STOCK,0.0,0.0
2110-00011,IHS5008IM,"Impl HS  Ø5 x 8,5",STOCK,0.0,0.0
2110-00012,IHS5010IM,Impl HS  Ø5 x 10,STOCK,0.0,0.0
2110-00013,IHS5010/3M,Impl HS-IH   Ø5.0 x 10,STOCK,0.0,0.0
2110-00029,IA4310/2M,"Impl ANATOMIC Ø4,3 x 10 CI",STOCK,0.0,0.0
2110-00030,IHS3508IM,"Impl HS  Ø3,5 x 8,5",STOCK,0.0,0.0
2110-00034,IHS3510IM,"Impl HS  Ø3,5 x 10",STOCK,0.0,0.0
2110-0004,IHS4211/3M,"Impl HS-IH   Ø4,3 x 11.5",STOCK,0.0,0.0
2110-00040,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,1.0,0.0
2110-00041,IA3508/2M,"Impl ANATOMIC Ø3,5 x 8 CI",STOCK,0.0,0.0
2110-00041,IA4308/2M,"Impl ANATOMIC Ø4,3 x 8 CI",STOCK,0.0,0.0
2110-00042,IA5010/3M,Implante Anat Ø 5 x 10 I.H.,STOCK,0.0,0.0
2110-00044,IA3708/3M,"Implante Anat Ø 3,7 x 8 I.H.",STOCK,0.0,0.0
2110-00045,IHS3708/3M,"Impl HS-IH   Ø3,75 x 8,5",STOCK,0.0,0.0
2110-00046,IHS4313IM,"Impl HS  Ø4,3 x 13",STOCK,0.0,0.0
2110-00047,IHS4311IM,"Impl HS  Ø4,3 x 11,5",STOCK,0.0,0.0
2110-00049,IHS3710/3M,"Impl HS-IH   Ø3,75 x 10",STOCK,0.0,0.0
2110-00050,IHS5011/3M,Impl HS-IH   Ø5.0 x 11.5,STOCK,0.0,0.0
2110-00051,IHS3710/3M,"Impl HS-IH   Ø3,75 x 10",STOCK,0.0,0.0
2110-00053,IA4310/3M,"Implante Anat Ø 4,3 x 10 I.H.",STOCK,0.0,0.0
2110-00054,IHS3713/3M,"Impl HS-IH   Ø3,75 x 13",STOCK,2.0,0.0
2110-00055,IHS5011IM,"Impl HS  Ø5 x 11,5",STOCK,0.0,0.0
2110-00056,IHS5010IM,Impl HS  Ø5 x 10,STOCK,0.0,0.0
2110-00057,IA3513/2M,"Impl ANATOMIC Ø3,5 x 13 CI",STOCK,1.0,0.0
2110-00077,IA3513/2M,"Impl ANATOMIC Ø3,5 x 13 CI",STOCK,1.0,0.0
2110-00078,IA3711/3M,"Implante Anat Ø 3,7 x11.5 I.H.",STOCK,1.0,0.0
2110-00079,IA3516/2M,"Impl ANATOMIC Ø3,5 x 16 CI",STOCK,3.0,0.0
2110-00081,IE3313/3M,"Impl SIMPLE Ø3,3 x 13",STOCK,2.0,0.0
2110-00082,IE5008/3M,"Impl SIMPLE Ø 5,0 x 8,5",STOCK,2.0,0.0
2110-00084,IA5011/2M,"Impl ANATOMIC Ø 5,0 x 11,5 CI",STOCK,0.0,0.0
2110-00085,IS5007/1M,"Impl RAPID Ø 5,1 x 7",STOCK,4.0,0.0
2110-00086,IHS5008IM,"Impl HS  Ø5 x 8,5",STOCK,0.0,0.0
2110-00091,IS4010/1M,Impl RAPID Ø4 x 10,STOCK,0.0,0.0
2110-00098,IHS4310IM,"Impl HS  Ø4,3 x 10",STOCK,0.0,0.0
2110-OOO34,IHS3510IM,"Impl HS  Ø3,5 x 10",STOCK,0.0,0.0
2111-00002,IHS4310IM,"Impl HS  Ø4,3 x 10",STOCK,0.0,0.0
2111-00005,IHS4210/3M,"Impl HS-IH   Ø4,3 x 10",STOCK,0.0,0.0
2111-00006,IHS5008/3M,"Impl HS-IH   Ø5.0 x 8,5",STOCK,0.0,0.0
2111-00007,IA5010/2M,"Impl ANATOMIC Ø 5,0 x 10 CI",STOCK,0.0,0.0
21110-00077,IA3513/2M,"Impl ANATOMIC Ø3,5 x 13 CI",STOCK,0.0,0.0
2111-00008,IA3713/3M,"Implante Anat Ø 3,7 x 13 I.H.",STOCK,1.0,0.0
2111-00009,IA3713/3M,"Implante Anat Ø 3,7 x 13 I.H.",STOCK,0.0,0.0
2111-00010,IA3511/2M,"Impl ANATOMIC Ø3,5 x 11,5 CI",STOCK,0.0,0.0
2111-00012,IA5013/2M,"Impl ANATOMIC Ø 5,0 x 13 CI",STOCK,1.0,0.0
2111-000122,IA3508/2M,"Impl ANATOMIC Ø3,5 x 8 CI",STOCK,0.0,0.0
2111-00013,IHS3513IM,"Impl HS  Ø3,5 x 13",STOCK,0.0,0.0
2111-00014,IA4313/3M,"Implante Anat Ø 4,3 x 13 I.H.",STOCK,0.0,0.0
2111-00015,IHS3513IM,"Impl HS  Ø3,5 x 13",STOCK,0.0,0.0
2111-00016,IA5013/2M,"Impl ANATOMIC Ø 5,0 x 13 CI",STOCK,2.0,0.0
2111-00017,IHS4210/3M,"Impl HS-IH   Ø4,3 x 10",STOCK,0.0,0.0
2111-00018,IA3510/2M,"Impl ANATOMIC Ø3,5 x 10 CI",STOCK,0.0,0.0
2111-00021,IA4310/2M,"Impl ANATOMIC Ø4,3 x 10 CI",STOCK,0.0,0.0
2111-00052,IE3710/3M,"Impl SIMPLE Ø3,75 x 10",STOCK,0.0,0.0
2111-00053,IS4011/1M,"Impl RAPID Ø4 x 11,5",STOCK,4.0,0.0
2111-00054,IHS4313IM,"Impl HS  Ø4,3 x 13",STOCK,2.0,0.0
2111-00057,IHS3511IM,"Impl HS  Ø3,5 x 11,5",STOCK,0.0,0.0
2111-00058,IZ4313/0M,"IMP CERAMIC Monopieza Ø4,3 x13",STOCK,0.0,0.0
2111-00059,IZ4310/0M,"IMP CERAMIC Monopieza Ø4,3 x10",STOCK,7.0,0.0
2111-00059,IZ4310/0M,"IMP CERAMIC Monopieza Ø4,3 x10",VENCIDO,0.0,0.0
2111-00064,IE4210/3M,"Impl SIMPLE Ø4,2 x 10",STOCK,0.0,0.0
2111-00065,IE3310/3M,"Impl SIMPLE Ø3,3 x 10",STOCK,0.0,0.0
2111-00066,IHS3715/3M,"Impl HS-IH   Ø3,75 x 15",STOCK,0.0,0.0
2111-00067,IHS3711/3M,"Impl HS-IH   Ø3,75 x 11,5",STOCK,0.0,0.0
2111-00068,IZ3513/0M,"IMP CERAMIC Monopieza Ø3,5 x13",STOCK,3.0,0.0
2111-00068,IZ3513/0M,"IMP CERAMIC Monopieza Ø3,5 x13",VENCIDO,0.0,0.0
2111-00069,IZ3510/0M,"IMP CERAMIC Monopieza Ø3,5 x10",STOCK,1.0,0.0
2111-00069,IZ3510/0M,"IMP CERAMIC Monopieza Ø3,5 x10",VENCIDO,0.0,0.0
2111-00070,IS4007/1M,Impl RAPID Ø4 x 7,STOCK,0.0,0.0
2111-00071,IHS5010/3M,Impl HS-IH   Ø5.0 x 10,STOCK,0.0,0.0
2111-00072,IHS5011/3M,Impl HS-IH   Ø5.0 x 11.5,STOCK,0.0,0.0
2111-00073,IHS5010/3M,Impl HS-IH   Ø5.0 x 10,STOCK,0.0,0.0
2111-00074,IE3308/3M,"Impl SIMPLE Ø3,3 x 8,5",STOCK,0.0,0.0
2111-00075,IHS4208/3M,"Impl HS-IH   Ø4,3 x 8,5",STOCK,0.0,0.0
2111-00076,IHS4311IM,"Impl HS  Ø4,3 x 11,5",STOCK,0.0,0.0
2111-00077,IHS5013/3M,Impl HS-IH   Ø5.0 x 13,STOCK,2.0,0.0
2111-00081,IE3711/3M,"Impl SIMPLE Ø3,75 x 11,5",STOCK,1.0,0.0
2111-00082,IHS3510IM,"Impl HS  Ø3,5 x 10",STOCK,0.0,0.0
2111-00083,IA5008/3M,Implante Anat Ø 5 x 8 I.H.,STOCK,1.0,0.0
2111-00084,IA3710/3M,"Implante Anat Ø 3,7 x 10 I.H.",STOCK,0.0,0.0
2111-00092,IA3710/3M,"Implante Anat Ø 3,7 x 10 I.H.",STOCK,0.0,0.0
2111-00114,IE3311/3M,"Impl SIMPLE Ø3,3 x 11,5",STOCK,0.0,0.0
2111-00115,IE4208/3M,"Impl SIMPLE Ø4,2 x 8,5",STOCK,0.0,0.0
2111-00116,IE5006/3M,"Impl SHORTY Ø 5 x 6,5",STOCK,1.0,0.0
2111-00116,IE5008/3M,"Impl SIMPLE Ø 5,0 x 8,5",STOCK,0.0,0.0
2111-00118,IA4310/3M,"Implante Anat Ø 4,3 x 10 I.H.",STOCK,0.0,0.0
2111-00121,IA4310PS35IM,"Imp AN PS3,5 - Ø4,3 x 10 CI",STOCK,0.0,0.0
2111-00123,IA3510/2M,"Impl ANATOMIC Ø3,5 x 10 CI",STOCK,0.0,0.0
